gene_id	ENSGID	count_samples_type	ID	count_samples	range	project_id	sample_type	sample_count	gene_id	min	q1	q2	q3	max	avg	q3-q1	SD	CV	gene_symbol	times	Sampletype	ID	count_samples	range	project_id	sample_type	sample_count	gene_id	min	q1	q2	q3	max	avg	q3-q1	SD	CV	gene_symbol	times	Sampletype	
14047	ENSG00000010438	2	TCGA-PAAD_avg_Primary_Tumor	177	100-<200	TCGA-PAAD	Primary_Tumor	177	14047	2.7100001E-2	16.965099	36.290401	65.292	4236.9365	103.90898	48.3269	359.65393	3.4612401161093	MTG;PRSS4;T9;TRY3;TRY4;PRSS3;	1	Primary_Tumor,100-<200;	TCGA-PAAD_avg_Solid_Tissue_Normal	4	9.9028997	TCGA-PAAD	Solid_Tissue_Normal	4	14047	0.1034	7.1275249	11.1013	13.876675	17.305599	9.9028997	6.7491498	7.2808414	0.73522317912601	MTG;PRSS4;T9;TRY3;TRY4;PRSS3;	1	Primary_Tumor,100-<200;
26179	ENSG00000162438	2	TCGA-PAAD_avg_Primary_Tumor	177	200-<300	TCGA-PAAD	Primary_Tumor	177	26179	0.0	0.1445	3.4863999	112.8935	5686.8262	234.82825	112.749	693.11578	2.9515860208472	CLCR;ELA4;CTRC;	2	Primary_Tumor,200-<300;Solid_Tissue_Normal,100-<200;	TCGA-PAAD_avg_Solid_Tissue_Normal	4	135.88765	TCGA-PAAD	Solid_Tissue_Normal	4	26179	0.2467	13.144375	50.578751	173.32202	442.14639	135.88765	160.17764	207.31938	1.5256675643445	CLCR;ELA4;CTRC;	2	Primary_Tumor,200-<300;Solid_Tissue_Normal,100-<200;
3327	ENSG00000169347	2	TCGA-PAAD_avg_Primary_Tumor	177	300-<400	TCGA-PAAD	Primary_Tumor	177	3327	0.0	0.4641	9.8465996	127.5842	7559.4907	319.19226	127.1201	982.94214	3.0794673404675	ZAP75;GP2;	2	Primary_Tumor,300-<400;Solid_Tissue_Normal,50-<100;	TCGA-PAAD_avg_Solid_Tissue_Normal	4	82.806274	TCGA-PAAD	Solid_Tissue_Normal	4	3327	3.5399999E-2	3.6656251	56.592999	135.73364	218.00369	82.806274	132.06802	103.04205	1.2443749129444	ZAP75;GP2;	2	Primary_Tumor,300-<400;Solid_Tissue_Normal,50-<100;
43493	ENSG00000179751	2	TCGA-PAAD_avg_Primary_Tumor	177	300-<400	TCGA-PAAD	Primary_Tumor	177	43493	0.0	0.1094	2.8785999	114.4879	12392.326	367.82086	114.3785	1331.2985	3.6194208778697	INSSA1;SYL;SYCN;	1	Primary_Tumor,300-<400;	TCGA-PAAD_avg_Solid_Tissue_Normal	4	41.45985	TCGA-PAAD	Solid_Tissue_Normal	4	43493	0.0	2.2233751	16.883249	56.119724	132.07291	41.45985	53.896351	61.981518	1.4949768993376	INSSA1;SYL;SYCN;	1	Primary_Tumor,300-<400;
9496	ENSG00000219073	2	TCGA-PAAD_avg_Primary_Tumor	177	400-<500	TCGA-PAAD	Primary_Tumor	177	9496	0.0	0.123	3.1761999	91.7985	11474.11	406.65845	91.675499	1426.6246	3.5081641608578	CBPP;ELA3B;CELA3B;	2	Primary_Tumor,400-<500;Solid_Tissue_Normal,50-<100;	TCGA-PAAD_avg_Solid_Tissue_Normal	4	81.867348	TCGA-PAAD	Solid_Tissue_Normal	4	9496	0.0	5.1573	29.534	106.24405	268.4014	81.867348	101.08675	126.4931	1.545098297309	CBPP;ELA3B;CELA3B;	2	Primary_Tumor,400-<500;Solid_Tissue_Normal,50-<100;
40802	ENSG00000158516	2	TCGA-PAAD_avg_Primary_Tumor	177	400-<500	TCGA-PAAD	Primary_Tumor	177	40802	0.0	0.2331	6.0988998	190.9949	8358.4326	409.3349	190.7618	1124.4598	2.7470411147449	CPA2;	2	Primary_Tumor,400-<500;Solid_Tissue_Normal,200-<300;	TCGA-PAAD_avg_Solid_Tissue_Normal	4	285.34976	TCGA-PAAD	Solid_Tissue_Normal	4	40802	4.6999998E-2	33.322174	137.4559	389.48349	866.44031	285.34976	356.16132	400.05112	1.4019676063509	CPA2;	2	Primary_Tumor,400-<500;Solid_Tissue_Normal,200-<300;
49059	ENSG00000170835	2	TCGA-PAAD_avg_Primary_Tumor	177	400-<500	TCGA-PAAD	Primary_Tumor	177	49059	0.0082	0.43239999	8.3205004	159.084	12151.901	467.04044	158.6516	1465.1282	3.1370478325175	BAL;BSDL;BSSL;CELL;CEase;FAP;FAPP;LIPA;MODY8;CEL;	2	Primary_Tumor,400-<500;Solid_Tissue_Normal,100-<200;	TCGA-PAAD_avg_Solid_Tissue_Normal	4	166.14772	TCGA-PAAD	Solid_Tissue_Normal	4	49059	0.2139	17.69805	69.541054	217.99072	525.29492	166.14772	200.29268	244.55482	1.4719119829029	BAL;BSDL;BSSL;CELL;CEase;FAP;FAPP;LIPA;MODY8;CEL;	2	Primary_Tumor,400-<500;Solid_Tissue_Normal,100-<200;
53603	ENSG00000142615	2	TCGA-PAAD_avg_Primary_Tumor	177	400-<500	TCGA-PAAD	Primary_Tumor	177	53603	0.0	9.5200002E-2	1.8193001	82.179802	13238.801	461.37186	82.084602	1689.0708	3.6609749021104	ELA2A;PE-1;CELA2A;	1	Primary_Tumor,400-<500;	TCGA-PAAD_avg_Solid_Tissue_Normal	4	25.346174	TCGA-PAAD	Solid_Tissue_Normal	4	53603	0.1133	0.417725	9.1636496	34.092098	82.944099	25.346174	33.674374	39.274334	1.5495172565295	ELA2A;PE-1;CELA2A;	1	Primary_Tumor,400-<500;
11827	ENSG00000170890	2	TCGA-PAAD_avg_Primary_Tumor	177	759.44025	TCGA-PAAD	Primary_Tumor	177	11827	0.0	0.6469	7.7058001	279.8316	15602.284	759.44025	279.18469	2215.2009	2.9168863514937	PLA2;PLA2A;PPLA2;PLA2G1B;	1	Solid_Tissue_Normal,200-<300;	TCGA-PAAD_avg_Solid_Tissue_Normal	4	200-<300	TCGA-PAAD	Solid_Tissue_Normal	4	11827	0.0449	13.965575	85.456001	368.57382	1017.3767	297.0834	354.60825	484.96204	1.6324104275096	PLA2;PLA2A;PPLA2;PLA2G1B;	1	Solid_Tissue_Normal,200-<300;
40191	ENSG00000153002	2	TCGA-PAAD_avg_Primary_Tumor	177	638.0658	TCGA-PAAD	Primary_Tumor	177	40191	0.0	0.3935	8.4124002	238.9523	9243.3701	638.0658	238.55881	1736.0831	2.7208527709838	CPB;PASP;PCPB;CPB1;	1	Solid_Tissue_Normal,200-<300;	TCGA-PAAD_avg_Solid_Tissue_Normal	4	200-<300	TCGA-PAAD	Solid_Tissue_Normal	4	40191	0.60829997	12.013175	110.41925	352.54807	795.12109	254.14197	340.53488	372.44696	1.465507487803	CPB;PASP;PCPB;CPB1;	1	Solid_Tissue_Normal,200-<300;
52401	ENSG00000137392	2	TCGA-PAAD_avg_Primary_Tumor	177	1716.9196	TCGA-PAAD	Primary_Tumor	177	52401	0.0	0.44510001	13.2849	374.8461	42314.027	1716.9196	374.401	6344.439	3.69524525202	CLPS;	1	Solid_Tissue_Normal,200-<300;	TCGA-PAAD_avg_Solid_Tissue_Normal	4	200-<300	TCGA-PAAD	Solid_Tissue_Normal	4	52401	4.7699999E-2	10.484775	46.594452	286.01791	906.3963	249.90822	275.53311	439.01761	1.7567153653449	CLPS;	1	Solid_Tissue_Normal,200-<300;
5494	ENSG00000175535	2	TCGA-PAAD_avg_Primary_Tumor	177	2716.3774	TCGA-PAAD	Primary_Tumor	177	5494	0.0	0.3678	10.9916	548.27661	72381.266	2716.3774	547.90881	9934.1152	3.6571189261109	PL;PNLIPD;PTL;PNLIP;	1	Solid_Tissue_Normal,300-<400;	TCGA-PAAD_avg_Solid_Tissue_Normal	4	300-<400	TCGA-PAAD	Solid_Tissue_Normal	4	5494	3.7300002E-2	4.6214499	90.0009	414.32275	1135.7341	328.9433	409.70129	543.85651	1.6533442389615	PL;PNLIPD;PTL;PNLIP;	1	Solid_Tissue_Normal,300-<400;
59927	ENSG00000204983	2	TCGA-PAAD_avg_Primary_Tumor	177	1910.1888	TCGA-PAAD	Primary_Tumor	177	59927	2.1299999E-2	3.6194	28.195499	651.94702	45729.879	1910.1888	648.32758	6315.8506	3.3064012311244	TRP1;TRY1;TRY4;TRYP1;PRSS1;	1	Solid_Tissue_Normal,300-<400;	TCGA-PAAD_avg_Solid_Tissue_Normal	4	300-<400	TCGA-PAAD	Solid_Tissue_Normal	4	59927	0.26179999	29.684675	207.177	568.72455	1150.3131	391.23224	539.03986	533.245	1.3629883876646	TRP1;TRY1;TRY4;TRYP1;PRSS1;	1	Solid_Tissue_Normal,300-<400;
26812	ENSG00000091704	2	TCGA-PAAD_avg_Primary_Tumor	177	1370.2549	TCGA-PAAD	Primary_Tumor	177	26812	0.0	0.37360001	11.2696	323.72281	32221.178	1370.2549	323.34921	4412.1226	3.2199283505573	CPA;CPA1;	1	Solid_Tissue_Normal,400-<500;	TCGA-PAAD_avg_Solid_Tissue_Normal	4	400-<500	TCGA-PAAD	Solid_Tissue_Normal	4	26812	0.43189999	18.5459	156.0699	570.75568	1420.3549	433.23166	552.20978	670.80609	1.548377350815	CPA;CPA1;	1	Solid_Tissue_Normal,400-<500;
35745	ENSG00000164265	2	TCGA-LUSC_avg_Primary_Tumor	502	50-<100	TCGA-LUSC	Primary_Tumor	502	35745	0.0	1.76285	16.358999	64.491676	591.00482	54.218689	62.728825	90.480896	1.6688137922332	LU103;PNSP1;UGRP1;pnSP-1;SCGB3A2;	2	Primary_Tumor,50-<100;Solid_Tissue_Normal,300-<400;	TCGA-LUSC_avg_Solid_Tissue_Normal	49	306.35153	TCGA-LUSC	Solid_Tissue_Normal	49	35745	38.298599	126.8047	204.9026	389.2366	1477.6438	306.35153	262.43188	278.44421	0.90890425779822	LU103;PNSP1;UGRP1;pnSP-1;SCGB3A2;	2	Primary_Tumor,50-<100;Solid_Tissue_Normal,300-<400;
40581	ENSG00000166670	2	TCGA-LUSC_avg_Primary_Tumor	502	50-<100	TCGA-LUSC	Primary_Tumor	502	40581	2.1600001E-2	2.115725	11.1675	57.95005	1792.2799	78.586685	55.834324	189.50072	2.4113591252768	SL-2;STMY2;MMP10;	1	Primary_Tumor,50-<100;	TCGA-LUSC_avg_Solid_Tissue_Normal	49	0.6571939	TCGA-LUSC	Solid_Tissue_Normal	49	40581	0.0134	0.14839999	0.2518	0.75059998	4.5872002	0.6571939	0.60219997	0.97032738	1.4764704602401	SL-2;STMY2;MMP10;	1	Primary_Tumor,50-<100;
32572	ENSG00000149021	2	TCGA-LUSC_avg_Primary_Tumor	502	100-<200	TCGA-LUSC	Primary_Tumor	502	32572	0.0	1.397475	10.27435	61.0364	12592.243	120.62382	59.638924	609.95911	5.056705300827	CC10;CC16;CCPBP;CCSP;UGB;UP-1;UP1;SCGB1A1;	1	Primary_Tumor,100-<200;	TCGA-LUSC_avg_Solid_Tissue_Normal	49	2132.0747	TCGA-LUSC	Solid_Tissue_Normal	49	32572	1.9153	290.1459	835.74951	1970.5392	11945.878	2132.0747	1680.3933	3198.9343	1.5003856572192	CC10;CC16;CCPBP;CCSP;UGB;UP-1;UP1;SCGB1A1;	1	Primary_Tumor,100-<200;
41583	ENSG00000241794	2	TCGA-LUSC_avg_Primary_Tumor	502	100-<200	TCGA-LUSC	Primary_Tumor	502	41583	0.0	3.3512001	33.384048	200.18166	2514.0491	177.82932	196.83044	341.4299	1.9199865354037	SPRR2A;	1	Primary_Tumor,100-<200;	TCGA-LUSC_avg_Solid_Tissue_Normal	49	0.95279795	TCGA-LUSC	Solid_Tissue_Normal	49	41583	0.0	4.3299999E-2	0.31119999	0.56099999	23.3214	0.95279795	0.51770002	3.3579907	3.5243471084294	SPRR2A;	1	Primary_Tumor,100-<200;
48975	ENSG00000168484	2	TCGA-LUSC_avg_Primary_Tumor	502	100-<200	TCGA-LUSC	Primary_Tumor	502	48975	0.0	0.29087499	4.54145	52.491199	4817.7363	109.04711	52.200325	357.14764	3.2751683194539	BRICD6;PSP-C;SFTP2;SMDP2;SP-C;SFTPC;	1	Primary_Tumor,100-<200;	TCGA-LUSC_avg_Solid_Tissue_Normal	49	6643.2729	TCGA-LUSC	Solid_Tissue_Normal	49	48975	1651.6832	4388.5747	6674.3057	8526.9014	12426.192	6643.2729	4138.3267	2622.0576	0.3946936456577	BRICD6;PSP-C;SFTP2;SMDP2;SP-C;SFTPC;	1	Primary_Tumor,100-<200;
56889	ENSG00000163209	2	TCGA-LUSC_avg_Primary_Tumor	502	100-<200	TCGA-LUSC	Primary_Tumor	502	56889	0.0	1.023	17.40045	112.71667	2722.9983	114.04926	111.69367	255.70981	2.2420996856972	SPRR3;	1	Primary_Tumor,100-<200;	TCGA-LUSC_avg_Solid_Tissue_Normal	49	0.56004691	TCGA-LUSC	Solid_Tissue_Normal	49	56889	0.0	0.024	8.4200002E-2	0.1997	12.7525	0.56004691	0.17569999	1.893222	3.3804703966673	SPRR3;	1	Primary_Tumor,100-<200;
9153	ENSG00000171401	2	TCGA-LUSC_avg_Primary_Tumor	502	200-<300	TCGA-LUSC	Primary_Tumor	502	9153	9.8999999E-3	4.5957499	55.795052	262.27304	4423.6221	267.27875	257.67731	559.85809	2.0946599383602	CK13;K13;WSN2;KRT13;	1	Primary_Tumor,200-<300;	TCGA-LUSC_avg_Solid_Tissue_Normal	49	1.2345082	TCGA-LUSC	Solid_Tissue_Normal	49	9153	0.15279999	0.54769999	0.73940003	1.1753	9.3224001	1.2345082	0.62760001	1.537267	1.2452464876296	CK13;K13;WSN2;KRT13;	1	Primary_Tumor,200-<300;
26188	ENSG00000169474	2	TCGA-LUSC_avg_Primary_Tumor	502	200-<300	TCGA-LUSC	Primary_Tumor	502	26188	0.0	5.4198751	57.835449	285.04251	4883.9102	273.64868	279.62262	539.96167	1.9731930371453	SPRK;SPRR1A;	1	Primary_Tumor,200-<300;	TCGA-LUSC_avg_Solid_Tissue_Normal	49	2.0319734	TCGA-LUSC	Solid_Tissue_Normal	49	26188	0.0	0.12710001	0.4964	1.3609	50.157398	2.0319734	1.2338001	7.2187996	3.5526053638301	SPRK;SPRR1A;	1	Primary_Tumor,200-<300;
6909	ENSG00000185303	2	TCGA-LUSC_avg_Primary_Tumor	502	300-<400	TCGA-LUSC	Primary_Tumor	502	6909	0.0	5.354075	78.735901	439.30203	5388.9321	386.38138	433.94794	720.58533	1.864958735848	COLEC5;PSAP;PSP-A;PSPA;SFTP1;SFTPA2B;SP-2A;SP-A;SPA2;SPAII;SFTPA2;	1	Primary_Tumor,300-<400;	TCGA-LUSC_avg_Solid_Tissue_Normal	49	6955.0581	TCGA-LUSC	Solid_Tissue_Normal	49	6909	581.61401	5533.9741	6572.71	8248.1953	13261.972	6955.0581	2714.2212	2680.5581	0.38541131669339	COLEC5;PSAP;PSP-A;PSPA;SFTP1;SFTPA2B;SP-2A;SP-A;SPA2;SPAII;SFTPA2;	1	Primary_Tumor,300-<400;
57761	ENSG00000122852	2	TCGA-LUSC_avg_Primary_Tumor	502	300-<400	TCGA-LUSC	Primary_Tumor	502	57761	0.0	3.1524999	57.702049	302.42944	4957.0732	304.55795	299.27695	591.38562	1.9417835587611	COLEC4;PSAP;PSP-A;PSPA;SFTP1;SFTPA1B;SP-A;SP-A1;SPA;SPA1;SFTPA1;	1	Primary_Tumor,300-<400;	TCGA-LUSC_avg_Solid_Tissue_Normal	49	6643.9185	TCGA-LUSC	Solid_Tissue_Normal	49	57761	859.54138	4644.9702	6199.625	8364.8125	12958.281	6643.9185	3719.8423	2447.6169	0.36839959731595	COLEC4;PSAP;PSP-A;PSPA;SFTP1;SFTPA1B;SP-A;SP-A1;SPA;SPA1;SFTPA1;	1	Primary_Tumor,300-<400;
59047	ENSG00000168878	2	TCGA-LUSC_avg_Primary_Tumor	502	300-<400	TCGA-LUSC	Primary_Tumor	502	59047	0.0105	13.5691	127.3002	472.34338	3491.1721	359.00674	458.77426	549.73602	1.5312693572271	PSP-B;SFTB3;SFTP3;SMDP1;SP-B;SFTPB;	1	Primary_Tumor,300-<400;	TCGA-LUSC_avg_Solid_Tissue_Normal	49	3412.1357	TCGA-LUSC	Solid_Tissue_Normal	49	59047	976.93799	2626.8259	3277.0828	4355.978	6976.3428	3412.1357	1729.1521	1237.8685	0.36278407684665	PSP-B;SFTB3;SFTP3;SMDP1;SP-B;SFTPB;	1	Primary_Tumor,300-<400;
21151	ENSG00000186395	2	TCGA-BLCA_avg_Primary_Tumor	414	50-<100	TCGA-BLCA	Primary_Tumor	414	21151	1.7323	16.114901	23.579201	34.307152	2871.5171	57.125839	18.192249	203.51483	3.5625705208461	BCIE;BIE;CK10;EHK;K10;KPP;KRT10;	2	Primary_Tumor,50-<100;Solid_Tissue_Normal,50-<100;	TCGA-BLCA_avg_Solid_Tissue_Normal	19	82.474266	TCGA-BLCA	Solid_Tissue_Normal	19	21151	2.9806001	5.2926502	16.5194	23.97295	1285.3107	82.474266	18.6803	291.45822	3.5339292380001	BCIE;BIE;CK10;EHK;K10;KPP;KRT10;	2	Primary_Tumor,50-<100;Solid_Tissue_Normal,50-<100;
31317	ENSG00000188293	2	TCGA-BLCA_avg_Primary_Tumor	414	50-<100	TCGA-BLCA	Primary_Tumor	414	31317	0.0	0.58745003	4.0700998	29.98485	2690.2898	82.440331	29.3974	275.005	3.3358065968949	APRG644;UNQ644;IGFL1;	1	Primary_Tumor,50-<100;	TCGA-BLCA_avg_Solid_Tissue_Normal	19	4.8975949	TCGA-BLCA	Solid_Tissue_Normal	19	31317	0.0	4.8549999E-2	0.71280003	3.6952	47.5994	4.8975949	3.6466501	11.36012	2.3195303474365	APRG644;UNQ644;IGFL1;	1	Primary_Tumor,50-<100;
56889	ENSG00000163209	2	TCGA-BLCA_avg_Primary_Tumor	414	50-<100	TCGA-BLCA	Primary_Tumor	414	56889	0.0	1.442575	11.23895	41.689449	1430.8413	52.245335	40.246876	153.7511	2.9428675306609	SPRR3;	1	Primary_Tumor,50-<100;	TCGA-BLCA_avg_Solid_Tissue_Normal	19	537.96912	TCGA-BLCA	Solid_Tissue_Normal	19	56889	0.0	0.69379997	3.1034999	26.988449	5359.2524	537.96912	26.294649	1556.9758	2.8941731822823	SPRR3;	1	Primary_Tumor,50-<100;
26188	ENSG00000169474	2	TCGA-BLCA_avg_Primary_Tumor	414	100-<200	TCGA-BLCA	Primary_Tumor	414	26188	0.0	5.2273002	28.994101	116.18987	5616.7295	148.71846	110.96258	460.5701	3.0969262322915	SPRK;SPRR1A;	2	Primary_Tumor,100-<200;Solid_Tissue_Normal,400-<500;	TCGA-BLCA_avg_Solid_Tissue_Normal	19	474.87491	TCGA-BLCA	Solid_Tissue_Normal	19	26188	0.0	2.4323499	22.5816	64.193604	4980.0962	474.87491	61.76125	1357.245	2.8581105706343	SPRK;SPRR1A;	2	Primary_Tumor,100-<200;Solid_Tissue_Normal,400-<500;
9153	ENSG00000171401	2	TCGA-BLCA_avg_Primary_Tumor	414	400-<500	TCGA-BLCA	Primary_Tumor	414	9153	0.0	3.6533251	50.80685	584.19305	9168.7285	497.3793	580.53967	962.72473	1.9355946859871	CK13;K13;WSN2;KRT13;	1	Primary_Tumor,400-<500;	TCGA-BLCA_avg_Solid_Tissue_Normal	19	1905.9401	TCGA-BLCA	Solid_Tissue_Normal	19	9153	0.0109	20.262449	632.65747	1540.2639	12296.519	1905.9401	1520.0015	3524.3953	1.8491637276534	CK13;K13;WSN2;KRT13;	1	Primary_Tumor,400-<500;
26157	ENSG00000205420	2	TCGA-BLCA_avg_Primary_Tumor	414	400-<500	TCGA-BLCA	Primary_Tumor	414	26157	0.0	0.54992503	7.0998502	261.12381	6144.7119	414.86908	260.57388	985.49292	2.3754311119064	CK-6C;CK-6E;CK6A;CK6C;CK6D;K6A;K6C;K6D;KRT6C;KRT6D;PC3;KRT6A;	2	Primary_Tumor,400-<500;Solid_Tissue_Normal,100-<200;	TCGA-BLCA_avg_Solid_Tissue_Normal	19	160.73222	TCGA-BLCA	Solid_Tissue_Normal	19	26157	0.0	0.0197	1.1108	8.3020496	1534.9379	160.73222	8.2823496	470.5567	2.9275816634649	CK-6C;CK-6E;CK6A;CK6C;CK6D;K6A;K6C;K6D;KRT6C;KRT6D;PC3;KRT6A;	2	Primary_Tumor,400-<500;Solid_Tissue_Normal,100-<200;
24934	ENSG00000204544	2	TCGA-BLCA_avg_Primary_Tumor	414	0.82137799	TCGA-BLCA	Primary_Tumor	414	24934	0.0	0.003	0.0156	9.1200002E-2	183.4026	0.82137799	8.8200003E-2	9.1456003	11.134459909256	C6orf205;KMQK697;MUC-21;MUC21;	1	Solid_Tissue_Normal,50-<100;	TCGA-BLCA_avg_Solid_Tissue_Normal	19	50-<100	TCGA-BLCA	Solid_Tissue_Normal	19	24934	0.0	0.0034	6.6600002E-2	0.20735	652.93988	52.435223	0.20395	159.16487	3.0354571010406	C6orf205;KMQK697;MUC-21;MUC21;	1	Solid_Tissue_Normal,50-<100;
4158	ENSG00000143536	2	TCGA-BLCA_avg_Primary_Tumor	414	1.1978253	TCGA-BLCA	Primary_Tumor	414	4158	0.0	0.0	0.0	0.02585	150.87801	1.1978253	0.02585	10.487338	8.7553151532198	C1orf10;DRC1;PDRC1;SEP53;CRNN;	1	Solid_Tissue_Normal,300-<400;	TCGA-BLCA_avg_Solid_Tissue_Normal	19	300-<400	TCGA-BLCA	Solid_Tissue_Normal	19	4158	0.0	0.0	0.0	6.1749998E-2	4330.4419	349.02954	6.1749998E-2	1098.5935	3.1475659624684	C1orf10;DRC1;PDRC1;SEP53;CRNN;	1	Solid_Tissue_Normal,300-<400;
14047	ENSG00000010438	2	TCGA-READ_avg_Primary_Tumor	166	50-<100	TCGA-READ	Primary_Tumor	166	14047	7.6806002	49.061127	69.232201	101.0982	288.0473	82.351089	52.037075	50.620476	0.61469103341183	MTG;PRSS4;T9;TRY3;TRY4;PRSS3;	2	Primary_Tumor,50-<100;Solid_Tissue_Normal,50-<100;	TCGA-READ_avg_Solid_Tissue_Normal	10	81.27523	TCGA-READ	Solid_Tissue_Normal	10	14047	30.250099	59.818951	74.207848	81.832848	185.9339	81.27523	22.013901	42.259758	0.51995863930499	MTG;PRSS4;T9;TRY3;TRY4;PRSS3;	2	Primary_Tumor,50-<100;Solid_Tissue_Normal,50-<100;
23087	ENSG00000172410	2	TCGA-READ_avg_Primary_Tumor	166	3.564182	TCGA-READ	Primary_Tumor	166	23087	0.0	0.0	0.27285001	2.4651251	76.530502	3.564182	2.4651251	9.7988844	2.7492660026901	PRO182;UNQ156;INSL5;	1	Solid_Tissue_Normal,200-<300;	TCGA-READ_avg_Solid_Tissue_Normal	10	200-<300	TCGA-READ	Solid_Tissue_Normal	10	23087	15.0779	22.2068	60.45155	356.66614	803.33588	202.70123	334.45932	265.3898	1.3092658589196	PRO182;UNQ156;INSL5;	1	Solid_Tissue_Normal,200-<300;
7005	ENSG00000110169	2	TCGA-CHOL_avg_Primary_Tumor	36	50-<100	TCGA-CHOL	Primary_Tumor	36	7005	0.15000001	0.61414999	2.2418001	21.53665	615.3833	51.544785	20.922501	118.91784	2.3070780099286	HX;HPX;	1	Primary_Tumor,50-<100;	TCGA-CHOL_avg_Solid_Tissue_Normal	9	1282.7083	TCGA-CHOL	Solid_Tissue_Normal	9	7005	824.60522	1193.3124	1285.9807	1523.8843	1711.795	1282.7083	330.5719	287.18817	0.22389203375389	HX;HPX;	1	Primary_Tumor,50-<100;
15366	ENSG00000254647	2	TCGA-CHOL_avg_Primary_Tumor	36	50-<100	TCGA-CHOL	Primary_Tumor	36	15366	0.0	0.0	0.0	0.0	2167.1938	60.234627	0.0	361.19302	5.9964349077815	IDDM;IDDM1;IDDM2;ILPR;IRDN;MODY10;INS;	1	Primary_Tumor,50-<100;	TCGA-CHOL_avg_Solid_Tissue_Normal	9	3.5466667E-2	TCGA-CHOL	Solid_Tissue_Normal	9	15366	0.0	0.0	0.0	2.8100001E-2	0.2358	3.5466667E-2	2.8100001E-2	7.7563182E-2	2.1869318027544	IDDM;IDDM1;IDDM2;ILPR;IRDN;MODY10;INS;	1	Primary_Tumor,50-<100;
42708	ENSG00000117601	2	TCGA-CHOL_avg_Primary_Tumor	36	50-<100	TCGA-CHOL	Primary_Tumor	36	42708	0.0285	0.20195	0.96214998	13.562725	2324.9175	97.414268	13.360775	389.71454	4.0005899341152	AT3;AT3D;ATIII;ATIII-R2;THPH7;SERPINC1;	1	Primary_Tumor,50-<100;	TCGA-CHOL_avg_Solid_Tissue_Normal	9	1407.178	TCGA-CHOL	Solid_Tissue_Normal	9	42708	1176.6952	1303.0392	1361.4415	1451.4093	1909.9418	1407.178	148.3701	218.39751	0.15520247616151	AT3;AT3D;ATIII;ATIII-R2;THPH7;SERPINC1;	1	Primary_Tumor,50-<100;
3489	ENSG00000151655	2	TCGA-CHOL_avg_Primary_Tumor	36	100-<200	TCGA-CHOL	Primary_Tumor	36	3489	0.25749999	13.826675	57.988949	227.231	757.35352	132.90189	213.40433	171.71443	1.2920390372176	H2P;SHAP;ITIH2;	1	Primary_Tumor,100-<200;	TCGA-CHOL_avg_Solid_Tissue_Normal	9	609.09045	TCGA-CHOL	Solid_Tissue_Normal	9	3489	416.65811	540.06671	613.50598	696.81378	780.6059	609.09045	156.7471	120.85331	0.19841603164193	H2P;SHAP;ITIH2;	1	Primary_Tumor,100-<200;
12369	ENSG00000257017	2	TCGA-CHOL_avg_Primary_Tumor	36	100-<200	TCGA-CHOL	Primary_Tumor	36	12369	3.8899999E-2	0.22385	1.7254	107.78987	1620.239	146.24185	107.56602	322.44473	2.204873160453	BP;HP2ALPHA2;HPA1S;HP;	1	Primary_Tumor,100-<200;	TCGA-CHOL_avg_Solid_Tissue_Normal	9	3145.3169	TCGA-CHOL	Solid_Tissue_Normal	9	12369	1909.7709	2628.5698	2866.2161	3252.8147	5048.6372	3145.3169	624.24487	976.36719	0.31041933803236	BP;HP2ALPHA2;HPA1S;HP;	1	Primary_Tumor,100-<200;
40493	ENSG00000091583	2	TCGA-CHOL_avg_Primary_Tumor	36	100-<200	TCGA-CHOL	Primary_Tumor	36	40493	1.9200001E-2	11.620525	31.42325	94.935577	1851.1882	166.38159	83.315048	358.68243	2.1557819588093	B2G1;B2GP1;BG;APOH;	1	Primary_Tumor,100-<200;	TCGA-CHOL_avg_Solid_Tissue_Normal	9	4081.8445	TCGA-CHOL	Solid_Tissue_Normal	9	40493	3365.6243	3810.4106	4038.0938	4291.9551	4915.8105	4081.8445	481.54449	530.15497	0.12988122648964	B2G1;B2GP1;BG;APOH;	1	Primary_Tumor,100-<200;
42471	ENSG00000228278	2	TCGA-CHOL_avg_Primary_Tumor	36	100-<200	TCGA-CHOL	Primary_Tumor	36	42471	0.1006	3.12205	25.19985	169.03329	871.39581	105.95171	165.91125	168.91948	1.5943063118094	AGP-B;AGP-B';AGP2;ORM2;	1	Primary_Tumor,100-<200;	TCGA-CHOL_avg_Solid_Tissue_Normal	9	1372.4266	TCGA-CHOL	Solid_Tissue_Normal	9	42471	730.19269	962.17682	1143.3119	1501.4336	2520.4155	1372.4266	539.25677	628.59894	0.45802007917946	AGP-B;AGP-B';AGP2;ORM2;	1	Primary_Tumor,100-<200;
50214	ENSG00000171557	2	TCGA-CHOL_avg_Primary_Tumor	36	100-<200	TCGA-CHOL	Primary_Tumor	36	50214	0.0071	14.911125	116.4464	257.08026	1072.9625	181.41911	242.16914	222.42984	1.2260551823896	FGG;	1	Primary_Tumor,100-<200;	TCGA-CHOL_avg_Solid_Tissue_Normal	9	2206.7542	TCGA-CHOL	Solid_Tissue_Normal	9	50214	941.2486	1969.4111	2022.9141	2745.1162	3870.1338	2206.7542	775.70508	874.34857	0.39621475287098	FGG;	1	Primary_Tumor,100-<200;
