gene_id	ENSGID	count_samples_type	ID	count_samples	range	project_id	sample_type	sample_count	gene_id	min	q1	q2	q3	max	avg	q3-q1	SD	CV	gene_symbol	times	Sampletype	ID	count_samples	range	project_id	sample_type	sample_count	gene_id	min	q1	q2	q3	max	avg	q3-q1	SD	CV	gene_symbol	times	Sampletype	
27369	ENSG00000211677	2	TCGA-PAAD_avg_Primary_Tumor	177	200-<300	TCGA-PAAD	Primary_Tumor	177	27369	0.1321	49.389702	141.1851	327.56329	1948.5388	270.15399	278.17361	354.71933	1.3130264335537	IGLC2;	2	Primary_Tumor,200-<300;Solid_Tissue_Normal,100-<200;	TCGA-PAAD_avg_Solid_Tissue_Normal	4	130.35519	TCGA-PAAD	Solid_Tissue_Normal	4	27369	42.370602	71.428375	124.0004	182.92723	231.04939	130.35519	111.49885	84.930977	0.65153506354446	IGLC2;	2	Primary_Tumor,200-<300;Solid_Tissue_Normal,100-<200;
28370	ENSG00000211893	2	TCGA-PAAD_avg_Primary_Tumor	177	200-<300	TCGA-PAAD	Primary_Tumor	177	28370	7.1900003E-2	28.324699	92.799698	243.4035	7116.6323	251.00404	215.0788	606.43256	2.4160270886477	IGHG2;	2	Primary_Tumor,200-<300;Solid_Tissue_Normal,100-<200;	TCGA-PAAD_avg_Solid_Tissue_Normal	4	100.94897	TCGA-PAAD	Solid_Tissue_Normal	4	28370	64.186203	69.485924	97.098251	128.56129	145.41319	100.94897	59.075375	39.556839	0.39184985245516	IGHG2;	2	Primary_Tumor,200-<300;Solid_Tissue_Normal,100-<200;
33216	ENSG00000211890	2	TCGA-PAAD_avg_Primary_Tumor	177	200-<300	TCGA-PAAD	Primary_Tumor	177	33216	0.057	34.52	106.3121	289.52301	1837.9375	252.46953	255.00301	373.18835	1.4781520368022	IGHA2;	2	Primary_Tumor,200-<300;Solid_Tissue_Normal,50-<100;	TCGA-PAAD_avg_Solid_Tissue_Normal	4	92.798973	TCGA-PAAD	Solid_Tissue_Normal	4	33216	50.9184	69.728775	79.731949	102.80215	160.8136	92.798973	33.073376	47.431835	0.51112456815659	IGHA2;	2	Primary_Tumor,200-<300;Solid_Tissue_Normal,50-<100;
361	ENSG00000227097	2	TCGA-PAAD_avg_Primary_Tumor	177	300-<400	TCGA-PAAD	Primary_Tumor	177	361	3.3975999	127.9609	235.7184	389.8692	5337.8232	304.51132	261.90829	441.2244	1.4489589418219	RPS28P7;	2	Primary_Tumor,300-<400;Solid_Tissue_Normal,100-<200;	TCGA-PAAD_avg_Solid_Tissue_Normal	4	154.3558	TCGA-PAAD	Solid_Tissue_Normal	4	361	9.9397001	10.717	23.373751	167.01254	560.73602	154.3558	156.29555	271.18314	1.756870425342	RPS28P7;	2	Primary_Tumor,300-<400;Solid_Tissue_Normal,100-<200;
6591	ENSG00000211892	2	TCGA-PAAD_avg_Primary_Tumor	177	300-<400	TCGA-PAAD	Primary_Tumor	177	6591	5.4499999E-2	12.2926	63.122799	292.99271	7979.4233	361.52353	280.7001	879.60974	2.4330635961648	IGHG4;	2	Primary_Tumor,300-<400;Solid_Tissue_Normal,100-<200;	TCGA-PAAD_avg_Solid_Tissue_Normal	4	111.63245	TCGA-PAAD	Solid_Tissue_Normal	4	6591	19.112499	28.239775	67.321953	150.71463	292.77341	111.63245	122.47485	126.35473	1.1318817243552	IGHG4;	2	Primary_Tumor,300-<400;Solid_Tissue_Normal,100-<200;
33792	ENSG00000211896	2	TCGA-PAAD_avg_Primary_Tumor	177	300-<400	TCGA-PAAD	Primary_Tumor	177	33792	0.0713	37.806702	132.2946	316.03229	2943.3799	312.2525	278.22559	503.15372	1.6113681075412	IGHG1;	2	Primary_Tumor,300-<400;Solid_Tissue_Normal,200-<300;	TCGA-PAAD_avg_Solid_Tissue_Normal	4	213.48987	TCGA-PAAD	Solid_Tissue_Normal	4	33792	78.122902	96.332672	107.3729	224.53011	561.09082	213.48987	128.19742	232.17928	1.0875423737904	IGHG1;	2	Primary_Tumor,300-<400;Solid_Tissue_Normal,200-<300;
3887	ENSG00000206341	2	TCGA-PAAD_avg_Primary_Tumor	177	40.197636	TCGA-PAAD	Primary_Tumor	177	3887	3.6557	25.254299	36.268501	49.861099	160.6627	40.197636	24.6068	22.444321	0.55834927705699	HLA-H;	1	Solid_Tissue_Normal,50-<100;	TCGA-PAAD_avg_Solid_Tissue_Normal	4	50-<100	TCGA-PAAD	Solid_Tissue_Normal	4	3887	28.728201	33.410526	47.37075	75.160553	121.3316	61.200325	41.750027	42.269833	0.69067987792548	HLA-H;	1	Solid_Tissue_Normal,50-<100;
4797	ENSG00000237988	2	TCGA-PAAD_avg_Primary_Tumor	177	17.034449	TCGA-PAAD	Primary_Tumor	177	4797	0.0	6.2786002	11.2202	21.415001	161.9072	17.034449	15.1364	19.113354	1.1220412236404	OR2I1P;	1	Solid_Tissue_Normal,50-<100;	TCGA-PAAD_avg_Solid_Tissue_Normal	4	50-<100	TCGA-PAAD	Solid_Tissue_Normal	4	4797	12.9056	13.070975	32.987301	90.636749	204.0015	70.720428	77.565773	90.816505	1.2841622649682	OR2I1P;	1	Solid_Tissue_Normal,50-<100;
40871	ENSG00000211956	2	TCGA-PAAD_avg_Primary_Tumor	177	28.477427	TCGA-PAAD	Primary_Tumor	177	40871	0.0	3.3556001	12.1788	31.557899	212.9751	28.477427	28.202299	42.19183	1.4815885578427	IGHV4-34;	1	Solid_Tissue_Normal,50-<100;	TCGA-PAAD_avg_Solid_Tissue_Normal	4	50-<100	TCGA-PAAD	Solid_Tissue_Normal	4	40871	1.699	49.130875	69.806198	75.523476	78.0812	54.848148	26.392599	35.867458	0.6539410956957	IGHV4-34;	1	Solid_Tissue_Normal,50-<100;
49113	ENSG00000211592	2	TCGA-PAAD_avg_Primary_Tumor	177	540.14423	TCGA-PAAD	Primary_Tumor	177	49113	3.7900001E-2	78.312202	236.0191	582.60492	3566.1284	540.14423	504.29269	776.70038	1.4379499712512	IGKC;	1	Solid_Tissue_Normal,200-<300;	TCGA-PAAD_avg_Solid_Tissue_Normal	4	200-<300	TCGA-PAAD	Solid_Tissue_Normal	4	49113	141.95219	168.09743	193.3085	295.75629	553.61157	270.5452	127.65885	190.73367	0.70499742741693	IGKC;	1	Solid_Tissue_Normal,200-<300;
616	ENSG00000224650	2	TCGA-LUSC_avg_Primary_Tumor	502	50-<100	TCGA-LUSC	Primary_Tumor	502	616	0.0	8.6210747	29.2003	75.727028	1243.0824	70.293045	67.105949	122.41379	1.7414779797916	IGHV3-74;	1	Primary_Tumor,50-<100;	TCGA-LUSC_avg_Solid_Tissue_Normal	49	33.730297	TCGA-LUSC	Solid_Tissue_Normal	49	616	1.4033999	6.6907001	14.5116	31.901199	306.62979	33.730297	25.210501	53.210457	1.5775270819584	IGHV3-74;	1	Primary_Tumor,50-<100;
12293	ENSG00000242887	2	TCGA-LUSC_avg_Primary_Tumor	502	50-<100	TCGA-LUSC	Primary_Tumor	502	12293	0.0	8.0469503	28.70015	76.894897	1001.1274	63.447266	68.847954	99.761047	1.572345875392	IGHJ3;	1	Primary_Tumor,50-<100;	TCGA-LUSC_avg_Solid_Tissue_Normal	49	24.882788	TCGA-LUSC	Solid_Tissue_Normal	49	12293	0.57260001	4.2080002	9.4101	22.34	234.34019	24.882788	18.132	43.153267	1.7342617314426	IGHJ3;	1	Primary_Tumor,50-<100;
14303	ENSG00000278196	2	TCGA-LUSC_avg_Primary_Tumor	502	50-<100	TCGA-LUSC	Primary_Tumor	502	14303	0.0	7.4689002	31.025351	93.840073	2565.0818	85.790764	86.371178	185.86952	2.1665446410991	IGLV2-8;	1	Primary_Tumor,50-<100;	TCGA-LUSC_avg_Solid_Tissue_Normal	49	35.437263	TCGA-LUSC	Solid_Tissue_Normal	49	14303	0.56550002	9.7273998	17.763901	46.3172	238.703	35.437263	36.589802	44.150536	1.2458788366359	IGLV2-8;	1	Primary_Tumor,50-<100;
20006	ENSG00000211670	2	TCGA-LUSC_avg_Primary_Tumor	502	50-<100	TCGA-LUSC	Primary_Tumor	502	20006	0.0	4.2330251	15.146	53.2062	1781.7366	59.2178	48.973175	153.34575	2.5895212250371	IGLV3-9;	1	Primary_Tumor,50-<100;	TCGA-LUSC_avg_Solid_Tissue_Normal	49	19.485556	TCGA-LUSC	Solid_Tissue_Normal	49	20006	9.1300003E-2	2.4251001	5.0191002	19.4963	199.009	19.485556	17.071199	36.965446	1.8970690905612	IGLV3-9;	1	Primary_Tumor,50-<100;
25504	ENSG00000239855	2	TCGA-LUSC_avg_Primary_Tumor	502	50-<100	TCGA-LUSC	Primary_Tumor	502	25504	0.0	8.2699747	27.24715	80.098274	5883.0708	90.887222	71.8283	378.13162	4.1604486492062	IGKV1-6;	1	Primary_Tumor,50-<100;	TCGA-LUSC_avg_Solid_Tissue_Normal	49	23.786282	TCGA-LUSC	Solid_Tissue_Normal	49	25504	0.81220001	5.6848001	10.6936	29.591801	133.2612	23.786282	23.907	32.456825	1.3645186330508	IGKV1-6;	1	Primary_Tumor,50-<100;
25505	ENSG00000244575	2	TCGA-LUSC_avg_Primary_Tumor	502	50-<100	TCGA-LUSC	Primary_Tumor	502	25505	0.0	6.6764002	24.593849	77.650574	1494.0454	72.714111	70.974174	137.30716	1.8883151854803	IGKV1-27;	1	Primary_Tumor,50-<100;	TCGA-LUSC_avg_Solid_Tissue_Normal	49	49.939632	TCGA-LUSC	Solid_Tissue_Normal	49	25505	0.9181	6.6279001	10.2532	29.195101	1130.9729	49.939632	22.5672	163.1637	3.2672187091807	IGKV1-27;	1	Primary_Tumor,50-<100;
25544	ENSG00000211962	2	TCGA-LUSC_avg_Primary_Tumor	502	50-<100	TCGA-LUSC	Primary_Tumor	502	25544	0.0	10.487075	34.155998	98.482475	1315.3484	87.404488	87.995399	147.33842	1.685707717892	IGHV1-46;	1	Primary_Tumor,50-<100;	TCGA-LUSC_avg_Solid_Tissue_Normal	49	32.943043	TCGA-LUSC	Solid_Tissue_Normal	49	25544	1.8157001	4.3587999	11.3768	37.361	193.81039	32.943043	33.002201	49.02763	1.48825443964	IGHV1-46;	1	Primary_Tumor,50-<100;
32724	ENSG00000211965	2	TCGA-LUSC_avg_Primary_Tumor	502	50-<100	TCGA-LUSC	Primary_Tumor	502	32724	0.0	8.60285	28.7929	86.704475	2486.7163	86.049301	78.101624	187.16679	2.1751111028781	IGHV3-49;	1	Primary_Tumor,50-<100;	TCGA-LUSC_avg_Solid_Tissue_Normal	49	28.723141	TCGA-LUSC	Solid_Tissue_Normal	49	32724	0.9892	6.3596001	12.3032	34.359798	168.1093	28.723141	28.0002	39.153046	1.3631185391598	IGHV3-49;	1	Primary_Tumor,50-<100;
35736	ENSG00000240864	2	TCGA-LUSC_avg_Primary_Tumor	502	50-<100	TCGA-LUSC	Primary_Tumor	502	35736	0.0	7.8188	33.227501	96.697548	1336.0198	92.834808	88.878754	170.51463	1.8367531928326	IGKV1-16;	1	Primary_Tumor,50-<100;	TCGA-LUSC_avg_Solid_Tissue_Normal	49	28.545259	TCGA-LUSC	Solid_Tissue_Normal	49	35736	2.0411999	5.9162002	14.3515	39.3741	133.2636	28.545259	33.457901	35.17334	1.2321955109954	IGKV1-16;	1	Primary_Tumor,50-<100;
36439	ENSG00000211973	2	TCGA-LUSC_avg_Primary_Tumor	502	50-<100	TCGA-LUSC	Primary_Tumor	502	36439	0.0	3.3536999	17.832451	56.869076	1006.438	50.589893	53.515373	97.583	1.9289030716076	IGHV1-69;	1	Primary_Tumor,50-<100;	TCGA-LUSC_avg_Solid_Tissue_Normal	49	18.981873	TCGA-LUSC	Solid_Tissue_Normal	49	36439	0.127	1.814	4.526	17.461599	201.627	18.981873	15.6476	35.570312	1.8739094924932	IGHV1-69;	1	Primary_Tumor,50-<100;
37860	ENSG00000231475	2	TCGA-LUSC_avg_Primary_Tumor	502	50-<100	TCGA-LUSC	Primary_Tumor	502	37860	0.0	6.3144999	23.9608	72.629051	2450.3018	66.318886	66.314552	150.50468	2.2694090488794	IGHV4-31;	1	Primary_Tumor,50-<100;	TCGA-LUSC_avg_Solid_Tissue_Normal	49	28.659307	TCGA-LUSC	Solid_Tissue_Normal	49	37860	0.3854	3.9166999	8.8725996	21.815399	503.98251	28.659307	17.898701	73.227058	2.5550882301516	IGHV4-31;	1	Primary_Tumor,50-<100;
48960	ENSG00000198618	2	TCGA-LUSC_avg_Primary_Tumor	502	50-<100	TCGA-LUSC	Primary_Tumor	502	48960	14.5053	44.524101	59.986301	79.228127	281.1026	65.189758	34.704025	30.443981	0.46700558391396	PPIAP22;	1	Primary_Tumor,50-<100;	TCGA-LUSC_avg_Solid_Tissue_Normal	49	34.284279	TCGA-LUSC	Solid_Tissue_Normal	49	48960	21.361099	27.9174	32.410702	38.2528	62.805	34.284279	10.3354	9.0713758	0.26459287068572	PPIAP22;	1	Primary_Tumor,50-<100;
49794	ENSG00000211638	2	TCGA-LUSC_avg_Primary_Tumor	502	50-<100	TCGA-LUSC	Primary_Tumor	502	49794	0.0	3.7074001	20.198099	63.795223	4688.894	76.790916	60.087826	257.91556	3.3586727888491	IGLV8-61;	1	Primary_Tumor,50-<100;	TCGA-LUSC_avg_Solid_Tissue_Normal	49	29.414499	TCGA-LUSC	Solid_Tissue_Normal	49	49794	9.0899996E-2	3.4144001	9.7627001	38.399399	243.9698	29.414499	34.985001	44.111881	1.4996645361867	IGLV8-61;	1	Primary_Tumor,50-<100;
54988	ENSG00000240382	2	TCGA-LUSC_avg_Primary_Tumor	502	50-<100	TCGA-LUSC	Primary_Tumor	502	54988	0.0	10.059075	37.598499	99.718376	1759.934	88.656807	89.659302	164.49103	1.855368308042	IGKV1-17;	1	Primary_Tumor,50-<100;	TCGA-LUSC_avg_Solid_Tissue_Normal	49	31.017162	TCGA-LUSC	Solid_Tissue_Normal	49	54988	1.6701	6.4621	15.5964	31.662901	224.817	31.017162	25.2008	45.550266	1.4685504108983	IGKV1-17;	1	Primary_Tumor,50-<100;
56020	ENSG00000211637	2	TCGA-LUSC_avg_Primary_Tumor	502	50-<100	TCGA-LUSC	Primary_Tumor	502	56020	0.0	9.8464251	39.206799	123.8155	1096.6635	93.219955	113.96908	139.73929	1.4990276491766	IGLV4-69;	1	Primary_Tumor,50-<100;	TCGA-LUSC_avg_Solid_Tissue_Normal	49	33.556858	TCGA-LUSC	Solid_Tissue_Normal	49	56020	1.9084001	8.3504	18.882299	32.778801	250.6234	33.556858	24.4284	49.319157	1.4697191554704	IGLV4-69;	1	Primary_Tumor,50-<100;
57288	ENSG00000211955	2	TCGA-LUSC_avg_Primary_Tumor	502	50-<100	TCGA-LUSC	Primary_Tumor	502	57288	0.0	11.224025	40.442848	117.49448	1612.5686	95.9216	106.27045	170.75314	1.7801323163917	IGHV3-33;	1	Primary_Tumor,50-<100;	TCGA-LUSC_avg_Solid_Tissue_Normal	49	37.28875	TCGA-LUSC	Solid_Tissue_Normal	49	57288	1.2344	7.1037002	13.8401	30.014299	398.63821	37.28875	22.910601	70.852127	1.9000939157253	IGHV3-33;	1	Primary_Tumor,50-<100;
59855	ENSG00000211898	2	TCGA-LUSC_avg_Primary_Tumor	502	50-<100	TCGA-LUSC	Primary_Tumor	502	59855	9.2000002E-3	1.6329	7.8025999	34.672726	2887.4917	55.58783	33.039825	195.98993	3.525770478898	IGHD;	2	Primary_Tumor,50-<100;Solid_Tissue_Normal,50-<100;	TCGA-LUSC_avg_Solid_Tissue_Normal	49	69.312775	TCGA-LUSC	Solid_Tissue_Normal	49	59855	0.17749999	4.4815001	12.6057	36.061501	1835.9111	69.312775	31.58	264.09973	3.8102605183532	IGHD;	2	Primary_Tumor,50-<100;Solid_Tissue_Normal,50-<100;
60054	ENSG00000241294	2	TCGA-LUSC_avg_Primary_Tumor	502	50-<100	TCGA-LUSC	Primary_Tumor	502	60054	0.0	4.241725	18.219999	57.912201	2976.385	63.85363	53.670475	209.40179	3.2794030660434	IGKV2-24;	1	Primary_Tumor,50-<100;	TCGA-LUSC_avg_Solid_Tissue_Normal	49	16.84812	TCGA-LUSC	Solid_Tissue_Normal	49	60054	1.3642	4.5226002	6.2063999	20.7204	66.198097	16.84812	16.1978	19.441763	1.1539425763824	IGKV2-24;	1	Primary_Tumor,50-<100;
129	ENSG00000225630	2	TCGA-LUSC_avg_Primary_Tumor	502	100-<200	TCGA-LUSC	Primary_Tumor	502	129	0.64609998	47.491402	76.7939	125.33695	1340.3098	109.03275	77.845551	116.8455	1.0716550761125	MTND2P28;	2	Primary_Tumor,100-<200;Solid_Tissue_Normal,100-<200;	TCGA-LUSC_avg_Solid_Tissue_Normal	49	124.28834	TCGA-LUSC	Solid_Tissue_Normal	49	129	1.7668	80.753502	94.091301	127.6154	796.66028	124.28834	46.8619	116.9847	0.9412363219269	MTND2P28;	2	Primary_Tumor,100-<200;Solid_Tissue_Normal,100-<200;
229	ENSG00000211950	2	TCGA-LUSC_avg_Primary_Tumor	502	100-<200	TCGA-LUSC	Primary_Tumor	502	229	0.0	11.764525	49.6171	145.43417	2158.7993	122.82985	133.66965	216.18102	1.7600039404103	IGHV1-24;	2	Primary_Tumor,100-<200;Solid_Tissue_Normal,50-<100;	TCGA-LUSC_avg_Solid_Tissue_Normal	49	55.954582	TCGA-LUSC	Solid_Tissue_Normal	49	229	0.46610001	5.5005002	9.0337	36.551498	907.31	55.954582	31.051001	141.59029	2.5304503212981	IGHV1-24;	2	Primary_Tumor,100-<200;Solid_Tissue_Normal,50-<100;
1643	ENSG00000211947	2	TCGA-LUSC_avg_Primary_Tumor	502	100-<200	TCGA-LUSC	Primary_Tumor	502	1643	0.0296	17.770901	63.843948	161.87503	2038.6771	145.18513	144.10413	242.71519	1.671763423706	IGHV3-21;	1	Primary_Tumor,100-<200;	TCGA-LUSC_avg_Solid_Tissue_Normal	49	48.574265	TCGA-LUSC	Solid_Tissue_Normal	49	1643	3.0780001	9.4299002	21.447599	63.473	266.66879	48.574265	54.043098	64.144485	1.3205446340773	IGHV3-21;	1	Primary_Tumor,100-<200;
3579	ENSG00000211673	2	TCGA-LUSC_avg_Primary_Tumor	502	100-<200	TCGA-LUSC	Primary_Tumor	502	3579	0.0	21.800276	74.688248	194.46738	3717.3384	168.10565	172.6671	299.32425	1.7805722175311	IGLV3-1;	2	Primary_Tumor,100-<200;Solid_Tissue_Normal,50-<100;	TCGA-LUSC_avg_Solid_Tissue_Normal	49	57.231892	TCGA-LUSC	Solid_Tissue_Normal	49	3579	2.4672999	14.739	26.470301	62.164001	446.0899	57.231892	47.424999	80.835098	1.4124135193713	IGLV3-1;	2	Primary_Tumor,100-<200;Solid_Tissue_Normal,50-<100;
5399	ENSG00000211941	2	TCGA-LUSC_avg_Primary_Tumor	502	100-<200	TCGA-LUSC	Primary_Tumor	502	5399	3.6800001E-2	13.119525	53.864399	136.88754	1227.2036	110.55907	123.76803	164.92529	1.4917391219011	IGHV3-11;	2	Primary_Tumor,100-<200;Solid_Tissue_Normal,50-<100;	TCGA-LUSC_avg_Solid_Tissue_Normal	49	65.213387	TCGA-LUSC	Solid_Tissue_Normal	49	5399	2.7577	10.0494	15.9759	52.8797	929.65613	65.213387	42.830299	147.69333	2.2647701153752	IGHV3-11;	2	Primary_Tumor,100-<200;Solid_Tissue_Normal,50-<100;
8728	ENSG00000211640	2	TCGA-LUSC_avg_Primary_Tumor	502	100-<200	TCGA-LUSC	Primary_Tumor	502	8728	6.3000001E-2	13.34425	50.05645	125.15772	2599.876	120.71275	111.81348	230.28876	1.9077418085496	IGLV6-57;	2	Primary_Tumor,100-<200;Solid_Tissue_Normal,50-<100;	TCGA-LUSC_avg_Solid_Tissue_Normal	49	68.764626	TCGA-LUSC	Solid_Tissue_Normal	49	8728	1.1483999	7.5534	21.189699	38.712101	951.20172	68.764626	31.158701	178.62244	2.5975919653806	IGLV6-57;	2	Primary_Tumor,100-<200;Solid_Tissue_Normal,50-<100;
9178	ENSG00000211943	2	TCGA-LUSC_avg_Primary_Tumor	502	100-<200	TCGA-LUSC	Primary_Tumor	502	9178	0.0	19.330925	62.318748	186.08342	2865.5168	155.77498	166.7525	258.8038	1.6613951739875	IGHV3-15;	2	Primary_Tumor,100-<200;Solid_Tissue_Normal,50-<100;	TCGA-LUSC_avg_Solid_Tissue_Normal	49	69.079109	TCGA-LUSC	Solid_Tissue_Normal	49	9178	3.0497	16.4345	25.1556	70.552498	445.63971	69.079109	54.118	99.034378	1.4336371651812	IGHV3-15;	2	Primary_Tumor,100-<200;Solid_Tissue_Normal,50-<100;
14395	ENSG00000211934	2	TCGA-LUSC_avg_Primary_Tumor	502	100-<200	TCGA-LUSC	Primary_Tumor	502	14395	6.1000001E-2	10.3058	44.659	154.48662	3593.7842	144.43065	144.18083	318.67697	2.2064358915507	IGHV1-2;	2	Primary_Tumor,100-<200;Solid_Tissue_Normal,50-<100;	TCGA-LUSC_avg_Solid_Tissue_Normal	49	54.162582	TCGA-LUSC	Solid_Tissue_Normal	49	14395	0.41159999	6.902	20.4548	39.731602	555.16528	54.162582	32.829601	104.9229	1.9371842354192	IGHV1-2;	2	Primary_Tumor,100-<200;Solid_Tissue_Normal,50-<100;
19063	ENSG00000211669	2	TCGA-LUSC_avg_Primary_Tumor	502	100-<200	TCGA-LUSC	Primary_Tumor	502	19063	0.0	10.223325	47.072399	142.5097	2625.0913	140.19958	132.28638	276.20279	1.970068597923	IGLV3-10;	2	Primary_Tumor,100-<200;Solid_Tissue_Normal,50-<100;	TCGA-LUSC_avg_Solid_Tissue_Normal	49	83.462502	TCGA-LUSC	Solid_Tissue_Normal	49	19063	1.0903	7.7447	23.935101	66.458298	986.72852	83.462502	58.7136	170.38257	2.0414265798071	IGLV3-10;	2	Primary_Tumor,100-<200;Solid_Tissue_Normal,50-<100;
19972	ENSG00000280411	2	TCGA-LUSC_avg_Primary_Tumor	502	100-<200	TCGA-LUSC	Primary_Tumor	502	19972	0.0	13.43055	49.888851	133.38235	2494.8735	121.989	119.9518	216.41675	1.774067743813	IGHV1-69D;	1	Primary_Tumor,100-<200;	TCGA-LUSC_avg_Solid_Tissue_Normal	49	33.829163	TCGA-LUSC	Solid_Tissue_Normal	49	19972	1.4335999	4.9414001	14.8791	32.768902	246.88969	33.829163	27.827499	51.575058	1.5245738713665	IGHV1-69D;	1	Primary_Tumor,100-<200;
34977	ENSG00000224373	2	TCGA-LUSC_avg_Primary_Tumor	502	100-<200	TCGA-LUSC	Primary_Tumor	502	34977	0.0	16.464525	62.29945	164.60793	1890.5547	147.94125	148.1434	241.29323	1.6310071058613	IGHV4-59;	2	Primary_Tumor,100-<200;Solid_Tissue_Normal,50-<100;	TCGA-LUSC_avg_Solid_Tissue_Normal	49	54.817795	TCGA-LUSC	Solid_Tissue_Normal	49	34977	1.9578	10.0065	25.0907	55.534599	463.0174	54.817795	45.528099	86.438179	1.5768269956863	IGHV4-59;	2	Primary_Tumor,100-<200;Solid_Tissue_Normal,50-<100;
38108	ENSG00000270550	2	TCGA-LUSC_avg_Primary_Tumor	502	100-<200	TCGA-LUSC	Primary_Tumor	502	38108	0.0	22.80875	77.637604	174.63173	2176.4277	154.40665	151.82297	232.79057	1.5076460113603	IGHV3-30;	2	Primary_Tumor,100-<200;Solid_Tissue_Normal,50-<100;	TCGA-LUSC_avg_Solid_Tissue_Normal	49	69.421967	TCGA-LUSC	Solid_Tissue_Normal	49	38108	3.6633999	13.4161	23.6271	55.4035	893.61572	69.421967	41.9874	137.88719	1.9862184256462	IGHV3-30;	2	Primary_Tumor,100-<200;Solid_Tissue_Normal,50-<100;
40871	ENSG00000211956	2	TCGA-LUSC_avg_Primary_Tumor	502	100-<200	TCGA-LUSC	Primary_Tumor	502	40871	4.3499999E-2	19.595125	67.761597	155.92787	2119.4836	136.25314	136.33275	218.57292	1.6041679479827	IGHV4-34;	2	Primary_Tumor,100-<200;Solid_Tissue_Normal,50-<100;	TCGA-LUSC_avg_Solid_Tissue_Normal	49	51.859009	TCGA-LUSC	Solid_Tissue_Normal	49	40871	1.3327	8.8451004	18.8766	54.2952	626.03888	51.859009	45.4501	99.677483	1.9220861509328	IGHV4-34;	2	Primary_Tumor,100-<200;Solid_Tissue_Normal,50-<100;
41310	ENSG00000241755	2	TCGA-LUSC_avg_Primary_Tumor	502	100-<200	TCGA-LUSC	Primary_Tumor	502	41310	4.2599998E-2	13.406875	49.905998	137.19098	4221.5796	133.91081	123.7841	291.09634	2.1738076261356	IGKV1-9;	2	Primary_Tumor,100-<200;Solid_Tissue_Normal,50-<100;	TCGA-LUSC_avg_Solid_Tissue_Normal	49	55.211899	TCGA-LUSC	Solid_Tissue_Normal	49	41310	1.029	7.7477002	16.497	48.1758	663.2077	55.211899	40.428101	107.5714	1.9483372596911	IGKV1-9;	2	Primary_Tumor,100-<200;Solid_Tissue_Normal,50-<100;
43272	ENSG00000237550	2	TCGA-LUSC_avg_Primary_Tumor	502	100-<200	TCGA-LUSC	Primary_Tumor	502	43272	3.9491999	68.927254	118.6466	181.17427	2651.4685	149.8029	112.24702	175.33308	1.1704251386322	RPL9P9;	2	Primary_Tumor,100-<200;Solid_Tissue_Normal,100-<200;	TCGA-LUSC_avg_Solid_Tissue_Normal	49	132.56734	TCGA-LUSC	Solid_Tissue_Normal	49	43272	5.5541	85.591103	122.717	157.7267	399.4895	132.56734	72.135597	74.202187	0.55973203505479	RPL9P9;	2	Primary_Tumor,100-<200;Solid_Tissue_Normal,100-<200;
53982	ENSG00000211648	2	TCGA-LUSC_avg_Primary_Tumor	502	100-<200	TCGA-LUSC	Primary_Tumor	502	53982	0.0	24.540476	78.403099	212.93918	6964.9282	188.89577	188.3987	408.39673	2.1620215741199	IGLV1-47;	2	Primary_Tumor,100-<200;Solid_Tissue_Normal,50-<100;	TCGA-LUSC_avg_Solid_Tissue_Normal	49	92.869675	TCGA-LUSC	Solid_Tissue_Normal	49	53982	4.2168002	15.7689	27.506701	76.005501	1312.1979	92.869675	60.236599	207.272	2.2318587849048	IGLV1-47;	2	Primary_Tumor,100-<200;Solid_Tissue_Normal,50-<100;
57268	ENSG00000253755	2	TCGA-LUSC_avg_Primary_Tumor	502	100-<200	TCGA-LUSC	Primary_Tumor	502	57268	0.0296	15.72775	50.446251	120.0765	1480.8088	102.06811	104.34875	152.99507	1.4989507496514	IGHGP;	1	Primary_Tumor,100-<200;	TCGA-LUSC_avg_Solid_Tissue_Normal	49	32.159248	TCGA-LUSC	Solid_Tissue_Normal	49	57268	0.79409999	5.5226002	9.9619999	24.440599	233.0688	32.159248	18.917999	50.224594	1.561746530889	IGHGP;	1	Primary_Tumor,100-<200;
59960	ENSG00000244437	2	TCGA-LUSC_avg_Primary_Tumor	502	100-<200	TCGA-LUSC	Primary_Tumor	502	59960	0.0788	30.69215	99.726402	229.39787	2378.4666	176.44705	198.70572	238.85294	1.3536805517576	IGKV3-15;	2	Primary_Tumor,100-<200;Solid_Tissue_Normal,50-<100;	TCGA-LUSC_avg_Solid_Tissue_Normal	49	64.757431	TCGA-LUSC	Solid_Tissue_Normal	49	59960	3.4054	11.8474	26.797899	51.982399	514.42938	64.757431	40.134998	110.14128	1.7008284346549	IGKV3-15;	2	Primary_Tumor,100-<200;Solid_Tissue_Normal,50-<100;
